node1	node2
Rv1404	Rv2011c
Rv1404	Rv2617c
Rv1404	Rv2990c
Rv1404	Rv3269
Rv1404	Rv3270
Rv1404	Rv3597c
Rv1404	Rv3616c
Rv1404	Rv3827c
Rv1404	Rv3828c
Rv1404	Rv3829c
Rv1423	Rv0022c
Rv1423	Rv0077c
Rv1423	Rv0232
Rv1423	Rv0233
Rv1423	Rv0276
Rv1423	Rv0328
Rv1423	Rv0350
Rv1423	Rv0351
Rv1423	Rv0672
Rv1423	Rv0673
Rv1423	Rv0674
Rv1423	Rv0675
Rv1423	Rv0739
Rv1423	Rv0768
Rv1423	Rv0793
Rv1423	Rv0824c
Rv1423	Rv1216c
Rv1423	Rv1217c
Rv1423	Rv1218c
Rv1423	Rv1219c
Rv1423	Rv1297
Rv1423	Rv1533
Rv1423	Rv1534
Rv1423	Rv1646
Rv1423	Rv1682
Rv1423	Rv1702c
Rv1423	Rv1872c
Rv1423	Rv1909c
Rv1423	Rv1936
Rv1423	Rv1937
Rv1423	Rv1938
Rv1423	Rv1939
Rv1423	Rv1940
Rv1423	Rv1941
Rv1423	Rv1962c
Rv1423	Rv1989c
Rv1423	Rv1990c
Rv1423	Rv2011c
Rv1423	Rv2498c
Rv1423	Rv2499c
Rv1423	Rv2500c
Rv1423	Rv2501c
Rv1423	Rv2502c
Rv1423	Rv2503c
Rv1423	Rv2504c
Rv1423	Rv2645
Rv1423	Rv2646
Rv1423	Rv2780
Rv1423	Rv2990c
Rv1423	Rv3074
Rv1423	Rv3160c
Rv1423	Rv3161c
Rv1423	Rv3174
Rv1423	Rv3175
Rv1423	Rv3219
Rv1423	Rv3260c
Rv1423	Rv3290c
Rv1423	Rv3504
Rv1423	Rv3616c
Rv1423	Rv3661
Rv1423	Rv3728
Rv1423	Rv3831
Rv1423	Rv3839
Rv1453	Rv0077c
Rv1453	Rv0188
Rv1453	Rv0232
Rv1453	Rv0233
Rv1453	Rv0280
Rv1453	Rv0328
Rv1453	Rv0350
Rv1453	Rv0351
Rv1453	Rv0700
Rv1453	Rv0701
Rv1453	Rv0702
Rv1453	Rv0703
Rv1453	Rv0793
Rv1453	Rv0824c
Rv1453	Rv0960
Rv1453	Rv1006
Rv1453	Rv1049
Rv1453	Rv1168c
Rv1453	Rv1169c
Rv1453	Rv1180
Rv1453	Rv1216c
Rv1453	Rv1217c
Rv1453	Rv1218c
Rv1453	Rv1219c
Rv1453	Rv1297
Rv1453	Rv1515c
Rv1453	Rv1516c
Rv1453	Rv1533
Rv1453	Rv1534
Rv1453	Rv1646
Rv1453	Rv1665
Rv1453	Rv1702c
Rv1453	Rv1777
Rv1453	Rv1909c
Rv1453	Rv1963c
Rv1453	Rv1989c
Rv1453	Rv1990c
Rv1453	Rv2034
Rv1453	Rv2035
Rv1453	Rv2036
Rv1453	Rv2516c
Rv1453	Rv2517c
Rv1453	Rv2570
Rv1453	Rv2579
Rv1453	Rv2641
Rv1453	Rv2780
Rv1453	Rv2990c
Rv1453	Rv3074
Rv1453	Rv3177
Rv1453	Rv3229c
Rv1453	Rv3260c
Rv1453	Rv3269
Rv1453	Rv3270
Rv1453	Rv3290c
Rv1453	Rv3504
Rv1453	Rv3567c
Rv1453	Rv3568c
Rv1453	Rv3569c
Rv1453	Rv3570c
Rv1453	Rv3587c
Rv1453	Rv3597c
Rv1453	Rv3728
Rv1453	Rv3763
Rv1453	Rv3776
Rv1453	Rv3827c
Rv1453	Rv3828c
Rv1453	Rv3829c
Rv1453	Rv3839
Rv1460	Rv0001
Rv1460	Rv0232
Rv1460	Rv0233
Rv1460	Rv0244c
Rv1460	Rv0276
Rv1460	Rv0350
Rv1460	Rv0351
Rv1460	Rv0672
Rv1460	Rv0673
Rv1460	Rv0674
Rv1460	Rv0675
Rv1460	Rv0700
Rv1460	Rv0701
Rv1460	Rv0702
Rv1460	Rv0703
Rv1460	Rv0768
Rv1460	Rv0793
Rv1460	Rv0960
Rv1460	Rv1006
Rv1460	Rv1049
Rv1460	Rv1216c
Rv1460	Rv1217c
Rv1460	Rv1218c
Rv1460	Rv1219c
Rv1460	Rv1375
Rv1460	Rv1376
Rv1460	Rv1665
Rv1460	Rv1682
Rv1460	Rv1872c
Rv1460	Rv1936
Rv1460	Rv1937
Rv1460	Rv1938
Rv1460	Rv1939
Rv1460	Rv1940
Rv1460	Rv1941
Rv1460	Rv2011c
Rv1460	Rv2336
Rv1460	Rv2516c
Rv1460	Rv2517c
Rv1460	Rv2617c
Rv1460	Rv2780
Rv1460	Rv2990c
Rv1460	Rv3049c
Rv1460	Rv3082c
Rv1460	Rv3176c
Rv1460	Rv3177
Rv1460	Rv3229c
Rv1460	Rv3260c
Rv1460	Rv3290c
Rv1460	Rv3394c
Rv1460	Rv3395c
Rv1460	Rv3504
Rv1460	Rv3587c
Rv1460	Rv3597c
Rv1460	Rv3616c
Rv1460	Rv3661
Rv1460	Rv3682
Rv1473A	Rv0244c
Rv1473A	Rv0350
Rv1473A	Rv0351
Rv1473A	Rv0824c
Rv1473A	Rv0847
Rv1473A	Rv0960
Rv1473A	Rv1216c
Rv1473A	Rv1217c
Rv1473A	Rv1218c
Rv1473A	Rv1219c
Rv1473A	Rv1241
Rv1473A	Rv1242
Rv1473A	Rv1375
Rv1473A	Rv1376
Rv1473A	Rv1682
Rv1473A	Rv1847
Rv1473A	Rv1989c
Rv1473A	Rv1990c
Rv1473A	Rv2011c
Rv1473A	Rv2498c
Rv1473A	Rv2499c
Rv1473A	Rv2500c
Rv1473A	Rv2501c
Rv1473A	Rv2502c
Rv1473A	Rv2503c
Rv1473A	Rv2504c
Rv1473A	Rv3176c
Rv1473A	Rv3177
Rv1473A	Rv3229c
Rv1473A	Rv3682
Rv1473A	Rv3827c
Rv1473A	Rv3828c
Rv1473A	Rv3829c
Rv1474c	Rv0232
Rv1474c	Rv0233
Rv1474c	Rv0316
Rv1474c	Rv0328
Rv1474c	Rv0331
Rv1474c	Rv0793
Rv1474c	Rv1216c
Rv1474c	Rv1217c
Rv1474c	Rv1218c
Rv1474c	Rv1219c
Rv1474c	Rv1241
Rv1474c	Rv1242
Rv1474c	Rv1271c
Rv1474c	Rv1375
Rv1474c	Rv1376
Rv1474c	Rv1665
Rv1474c	Rv1843c
Rv1474c	Rv1909c
Rv1474c	Rv1982c
Rv1474c	Rv1988
Rv1474c	Rv2011c
Rv1474c	Rv2219
Rv1474c	Rv2498c
Rv1474c	Rv2499c
Rv1474c	Rv2500c
Rv1474c	Rv2501c
Rv1474c	Rv2502c
Rv1474c	Rv2503c
Rv1474c	Rv2504c
Rv1474c	Rv2701c
Rv1474c	Rv2780
Rv1474c	Rv2893
Rv1474c	Rv2990c
Rv1474c	Rv3177
Rv1474c	Rv3229c
Rv1474c	Rv3260c
Rv1474c	Rv3587c
Rv1474c	Rv3597c
Rv1474c	Rv3682
Rv1474c	Rv3818
Rv1474c	Rv3819
Rv1474c	Rv3827c
Rv1474c	Rv3828c
Rv1474c	Rv3829c
Rv1474c	Rv3839
Rv1479	Rv0136
Rv1479	Rv0280
Rv1479	Rv0633c
Rv1479	Rv0672
Rv1479	Rv0673
Rv1479	Rv0674
Rv1479	Rv0675
Rv1479	Rv0837c
Rv1479	Rv1049
Rv1479	Rv1077
Rv1479	Rv1117
Rv1479	Rv1165
Rv1479	Rv1220c
Rv1479	Rv1241
Rv1479	Rv1242
Rv1479	Rv1297
Rv1479	Rv1303
Rv1479	Rv1304
Rv1479	Rv1375
Rv1479	Rv1376
Rv1479	Rv1397c
Rv1479	Rv1398c
Rv1479	Rv1515c
Rv1479	Rv1516c
Rv1479	Rv1682
Rv1479	Rv1928c
Rv1479	Rv1936
Rv1479	Rv1937
Rv1479	Rv1938
Rv1479	Rv1939
Rv1479	Rv1940
Rv1479	Rv1941
Rv1479	Rv2516c
Rv1479	Rv2517c
Rv1479	Rv2617c
Rv1479	Rv2841c
Rv1479	Rv2842c
Rv1479	Rv2954c
Rv1479	Rv3076
Rv1479	Rv3077
Rv1479	Rv3078
Rv1479	Rv3174
Rv1479	Rv3175
Rv1479	Rv3176c
Rv1479	Rv3177
Rv1479	Rv3205c
Rv1479	Rv3290c
Rv1479	Rv3504
Rv1479	Rv3509c
Rv1479	Rv3510c
Rv1479	Rv3658c
Rv1479	Rv3659c
Rv1479	Rv3661
Rv1479	Rv3682
Rv1479	Rv3743c
Rv1479	Rv3770A
Rv1479	Rv3770B
Rv1479	Rv3839
Rv1479	Rv3841
Rv1479	Rv3894c
Rv1479	Rv3895c
Rv1479	Rv3896c
Rv1534	Rv0074
Rv1534	Rv0075
Rv1534	Rv1297
Rv1534	Rv2336
Rv1534	Rv3160c
Rv1534	Rv3161c
Rv1534	Rv3260c
Rv1534	Rv3587c
Rv1534	Rv3595c
Rv1534	Rv3597c
Rv1534	Rv3616c
Rv1534	Rv3682
Rv1534	Rv3827c
Rv1534	Rv3828c
Rv1534	Rv3829c
Rv1556	Rv0244c
Rv1556	Rv0280
Rv1556	Rv0350
Rv1556	Rv0351
Rv1556	Rv0474
Rv1556	Rv0700
Rv1556	Rv0701
Rv1556	Rv0702
Rv1556	Rv0703
Rv1556	Rv1194c
Rv1556	Rv1241
Rv1556	Rv1242
Rv1556	Rv1646
Rv1556	Rv1847
Rv1556	Rv1936
Rv1556	Rv1937
Rv1556	Rv1938
Rv1556	Rv1939
Rv1556	Rv1940
Rv1556	Rv1941
Rv1556	Rv2336
Rv1556	Rv2525c
Rv1556	Rv2826c
Rv1556	Rv2827c
Rv1556	Rv3074
Rv1556	Rv3174
Rv1556	Rv3175
Rv1556	Rv3177
Rv1556	Rv3229c
Rv1556	Rv3290c
Rv1556	Rv3292
Rv1556	Rv3587c
Rv1556	Rv3597c
Rv1556	Rv3661
Rv1556	Rv3841
Rv1626	Rv0007
Rv1626	Rv0065
Rv1626	Rv0244c
Rv1626	Rv0320
Rv1626	Rv0401
Rv1626	Rv0672
Rv1626	Rv0673
Rv1626	Rv0674
Rv1626	Rv0675
Rv1626	Rv0768
Rv1626	Rv0824c
Rv1626	Rv0837c
Rv1626	Rv0907
Rv1626	Rv0908
Rv1626	Rv0991c
Rv1626	Rv0996
Rv1626	Rv1049
Rv1626	Rv1199c
Rv1626	Rv1216c
Rv1626	Rv1217c
Rv1626	Rv1218c
Rv1626	Rv1219c
Rv1626	Rv1375
Rv1626	Rv1376
Rv1626	Rv1514c
Rv1626	Rv1529
Rv1626	Rv1665
Rv1626	Rv1682
Rv1626	Rv1702c
Rv1626	Rv1774
Rv1626	Rv1775
Rv1626	Rv1890c
Rv1626	Rv2011c
Rv1626	Rv2034
Rv1626	Rv2035
Rv1626	Rv2036
Rv1626	Rv2102
Rv1626	Rv2498c
Rv1626	Rv2499c
Rv1626	Rv2500c
Rv1626	Rv2501c
Rv1626	Rv2502c
Rv1626	Rv2503c
Rv1626	Rv2504c
Rv1626	Rv2746c
Rv1626	Rv2782c
Rv1626	Rv2783c
Rv1626	Rv2988c
Rv1626	Rv3011c
Rv1626	Rv3012c
Rv1626	Rv3174
Rv1626	Rv3175
Rv1626	Rv3176c
Rv1626	Rv3290c
Rv1626	Rv3312A
Rv1626	Rv3418c
Rv1626	Rv3567c
Rv1626	Rv3568c
Rv1626	Rv3569c
Rv1626	Rv3570c
Rv1626	Rv3587c
Rv1626	Rv3681c
Rv1626	Rv3827c
Rv1626	Rv3828c
Rv1626	Rv3829c
Rv1626	Rv3841
Rv1626	Rv3844
Rv1626	Rv3845
Rv1626	Rv3916c
Rv1657	Rv0122
Rv1657	Rv0123
Rv1657	Rv0276
Rv1657	Rv0672
Rv1657	Rv0673
Rv1657	Rv0674
Rv1657	Rv0675
Rv1657	Rv0793
Rv1657	Rv0824c
Rv1657	Rv1157c
Rv1657	Rv1158c
Rv1657	Rv1297
Rv1657	Rv1375
Rv1657	Rv1376
Rv1657	Rv1682
Rv1657	Rv1847
Rv1657	Rv1936
Rv1657	Rv1937
Rv1657	Rv1938
Rv1657	Rv1939
Rv1657	Rv1940
Rv1657	Rv1941
Rv1657	Rv1989c
Rv1657	Rv1990c
Rv1657	Rv2011c
Rv1657	Rv2336
Rv1657	Rv2516c
Rv1657	Rv2517c
Rv1657	Rv2617c
Rv1657	Rv2645
Rv1657	Rv2646
Rv1657	Rv2780
Rv1657	Rv3082c
Rv1657	Rv3176c
Rv1657	Rv3197A
Rv1657	Rv3229c
Rv1657	Rv3260c
Rv1657	Rv3290c
Rv1657	Rv3504
Rv1657	Rv3587c
Rv1657	Rv3597c
Rv1657	Rv3682
Rv1657	Rv3827c
Rv1657	Rv3828c
Rv1657	Rv3829c
Rv1674c	Rv0232
Rv1674c	Rv0233
Rv1674c	Rv0280
Rv1674c	Rv0320
Rv1674c	Rv0328
Rv1674c	Rv0790c
Rv1674c	Rv0791c
Rv1674c	Rv0792c
Rv1674c	Rv0793
Rv1674c	Rv0824c
Rv1674c	Rv0960
Rv1674c	Rv1194c
Rv1674c	Rv1216c
Rv1674c	Rv1217c
Rv1674c	Rv1218c
Rv1674c	Rv1219c
Rv1674c	Rv1241
Rv1674c	Rv1242
Rv1674c	Rv1297
Rv1674c	Rv1375
Rv1674c	Rv1376
Rv1674c	Rv1665
Rv1674c	Rv1682
Rv1674c	Rv1702c
Rv1674c	Rv1936
Rv1674c	Rv1937
Rv1674c	Rv1938
Rv1674c	Rv1939
Rv1674c	Rv1940
Rv1674c	Rv1941
Rv1674c	Rv2011c
Rv1674c	Rv2034
Rv1674c	Rv2035
Rv1674c	Rv2036
Rv1674c	Rv2336
Rv1674c	Rv2516c
Rv1674c	Rv2517c
Rv1674c	Rv2780
Rv1674c	Rv2990c
Rv1674c	Rv3074
Rv1674c	Rv3160c
Rv1674c	Rv3161c
Rv1674c	Rv3174
Rv1674c	Rv3175
Rv1674c	Rv3177
Rv1674c	Rv3290c
Rv1674c	Rv3394c
Rv1674c	Rv3395c
Rv1674c	Rv3504
Rv1674c	Rv3597c
Rv1674c	Rv3616c
Rv1674c	Rv3661
Rv1674c	Rv3682
Rv1674c	Rv3728
Rv1674c	Rv3827c
Rv1674c	Rv3828c
Rv1674c	Rv3829c
Rv1675c	Rv0022c
Rv1675c	Rv0030
Rv1675c	Rv0282
Rv1675c	Rv0283
Rv1675c	Rv0284
Rv1675c	Rv0285
Rv1675c	Rv0286
Rv1675c	Rv0350
Rv1675c	Rv0351
Rv1675c	Rv0474
Rv1675c	Rv0576
Rv1675c	Rv0577
Rv1675c	Rv0633c
Rv1675c	Rv0824c
Rv1675c	Rv0960
Rv1675c	Rv1216c
Rv1675c	Rv1217c
Rv1675c	Rv1218c
Rv1675c	Rv1219c
Rv1675c	Rv1241
Rv1675c	Rv1242
Rv1675c	Rv1375
Rv1675c	Rv1376
Rv1675c	Rv1533
Rv1675c	Rv1534
Rv1675c	Rv1646
Rv1675c	Rv1682
Rv1675c	Rv1702c
Rv1675c	Rv1774
Rv1675c	Rv1775
Rv1675c	Rv1936
Rv1675c	Rv1937
Rv1675c	Rv1938
Rv1675c	Rv1939
Rv1675c	Rv1940
Rv1675c	Rv1941
Rv1675c	Rv1989c
Rv1675c	Rv1990c
Rv1675c	Rv2034
Rv1675c	Rv2035
Rv1675c	Rv2036
Rv1675c	Rv2498c
Rv1675c	Rv2499c
Rv1675c	Rv2500c
Rv1675c	Rv2501c
Rv1675c	Rv2502c
Rv1675c	Rv2503c
Rv1675c	Rv2504c
Rv1675c	Rv2525c
Rv1675c	Rv2579
Rv1675c	Rv2645
Rv1675c	Rv2646
Rv1675c	Rv3049c
Rv1675c	Rv3082c
Rv1675c	Rv3174
Rv1675c	Rv3175
Rv1675c	Rv3197A
Rv1675c	Rv3219
Rv1675c	Rv3229c
Rv1675c	Rv3260c
Rv1675c	Rv3269
Rv1675c	Rv3270
Rv1675c	Rv3290c
Rv1675c	Rv3402c
Rv1675c	Rv3567c
Rv1675c	Rv3568c
Rv1675c	Rv3569c
Rv1675c	Rv3570c
Rv1675c	Rv3587c
Rv1675c	Rv3616c
Rv1675c	Rv3728
Rv1675c	Rv3827c
Rv1675c	Rv3828c
Rv1675c	Rv3829c
Rv1675c	Rv3841
Rv1719	Rv0232
Rv1719	Rv0233
Rv1719	Rv0244c
Rv1719	Rv0280
Rv1719	Rv0672
Rv1719	Rv0673
Rv1719	Rv0674
Rv1719	Rv0675
Rv1719	Rv0793
Rv1719	Rv0839
Rv1719	Rv1180
Rv1719	Rv1297
Rv1719	Rv1646
Rv1719	Rv1682
Rv1719	Rv1702c
Rv1719	Rv2011c
Rv1719	Rv2525c
Rv1719	Rv2641
Rv1719	Rv2990c
Rv1719	Rv3049c
Rv1719	Rv3176c
Rv1719	Rv3177
Rv1719	Rv3290c
Rv1719	Rv3827c
Rv1719	Rv3828c
Rv1719	Rv3829c
Rv1719	Rv3882c
Rv1719	Rv3883c
Rv1719	Rv3890c
Rv1773c	Rv0001
Rv1773c	Rv0232
Rv1773c	Rv0233
Rv1773c	Rv0244c
Rv1773c	Rv0350
Rv1773c	Rv0351
Rv1773c	Rv0672
Rv1773c	Rv0673
Rv1773c	Rv0674
Rv1773c	Rv0675
Rv1773c	Rv1194c
Rv1773c	Rv1234
Rv1773c	Rv1235
Rv1773c	Rv1236
Rv1773c	Rv1237
Rv1773c	Rv1238
Rv1773c	Rv1297
Rv1773c	Rv1375
Rv1773c	Rv1376
Rv1773c	Rv1533
Rv1773c	Rv1534
Rv1773c	Rv1665
Rv1773c	Rv1682
Rv1773c	Rv1936
Rv1773c	Rv1937
Rv1773c	Rv1938
Rv1773c	Rv1939
Rv1773c	Rv1940
Rv1773c	Rv1941
Rv1773c	Rv1962c
Rv1773c	Rv1989c
Rv1773c	Rv1990c
Rv1773c	Rv2011c
Rv1773c	Rv2308
Rv1773c	Rv2516c
Rv1773c	Rv2517c
Rv1773c	Rv3160c
Rv1773c	Rv3161c
Rv1773c	Rv3177
Rv1773c	Rv3229c
Rv1773c	Rv3260c
Rv1773c	Rv3290c
Rv1773c	Rv3504
Rv1773c	Rv3587c
Rv1773c	Rv3616c
Rv1773c	Rv3661
Rv1773c	Rv3682
Rv1773c	Rv3828c
Rv1773c	Rv3829c
Rv1773c	Rv3831
Rv1776c	Rv0232
Rv1776c	Rv0233
Rv1776c	Rv0280
Rv1776c	Rv0331
Rv1776c	Rv0350
Rv1776c	Rv0351
Rv1776c	Rv0672
Rv1776c	Rv0673
Rv1776c	Rv0674
Rv1776c	Rv0675
Rv1776c	Rv0700
Rv1776c	Rv0701
Rv1776c	Rv0702
Rv1776c	Rv0703
Rv1776c	Rv0768
Rv1776c	Rv0824c
Rv1776c	Rv1049
Rv1776c	Rv1375
Rv1776c	Rv1376
Rv1776c	Rv1403c
Rv1776c	Rv1702c
Rv1776c	Rv1847
Rv1776c	Rv1856c
Rv1776c	Rv1989c
Rv1776c	Rv1990c
Rv1776c	Rv1994c
Rv1776c	Rv2011c
Rv1776c	Rv2034
Rv1776c	Rv2035
Rv1776c	Rv2036
Rv1776c	Rv2336
Rv1776c	Rv2498c
Rv1776c	Rv2499c
Rv1776c	Rv2500c
Rv1776c	Rv2501c
Rv1776c	Rv2502c
Rv1776c	Rv2503c
Rv1776c	Rv2504c
Rv1776c	Rv2516c
Rv1776c	Rv2517c
Rv1776c	Rv2525c
Rv1776c	Rv2579
Rv1776c	Rv2780
Rv1776c	Rv2826c
Rv1776c	Rv2827c
Rv1776c	Rv2867c
Rv1776c	Rv2990c
Rv1776c	Rv3074
Rv1776c	Rv3082c
Rv1776c	Rv3176c
Rv1776c	Rv3177
Rv1776c	Rv3260c
Rv1776c	Rv3269
Rv1776c	Rv3270
Rv1776c	Rv3290c
Rv1776c	Rv3587c
Rv1776c	Rv3597c
Rv1776c	Rv3661
Rv1776c	Rv3682
Rv1776c	Rv3776
Rv1785c	Rv0244c
Rv1785c	Rv0320
Rv1785c	Rv0331
Rv1785c	Rv0350
Rv1785c	Rv0351
Rv1785c	Rv0700
Rv1785c	Rv0701
Rv1785c	Rv0702
Rv1785c	Rv0703
Rv1785c	Rv0793
Rv1785c	Rv0839
Rv1785c	Rv1049
Rv1785c	Rv1194c
Rv1785c	Rv1216c
Rv1785c	Rv1217c
Rv1785c	Rv1218c
Rv1785c	Rv1219c
Rv1785c	Rv1297
Rv1785c	Rv1375
Rv1785c	Rv1376
Rv1785c	Rv1514c
Rv1785c	Rv1533
Rv1785c	Rv1534
Rv1785c	Rv1665
Rv1785c	Rv1682
Rv1785c	Rv1847
Rv1785c	Rv1909c
Rv1785c	Rv2011c
Rv1785c	Rv2224c
Rv1785c	Rv2336
Rv1785c	Rv2498c
Rv1785c	Rv2499c
Rv1785c	Rv2500c
Rv1785c	Rv2501c
Rv1785c	Rv2502c
Rv1785c	Rv2503c
Rv1785c	Rv2504c
Rv1785c	Rv2516c
Rv1785c	Rv2517c
Rv1785c	Rv2525c
Rv1785c	Rv2617c
Rv1785c	Rv2645
Rv1785c	Rv2646
Rv1785c	Rv2780
Rv1785c	Rv2826c
Rv1785c	Rv2827c
Rv1785c	Rv3049c
Rv1785c	Rv3160c
Rv1785c	Rv3161c
Rv1785c	Rv3176c
Rv1785c	Rv3229c
Rv1785c	Rv3260c
Rv1785c	Rv3269
Rv1785c	Rv3270
Rv1785c	Rv3290c
Rv1785c	Rv3504
Rv1785c	Rv3597c
Rv1785c	Rv3616c
Rv1785c	Rv3661
Rv1785c	Rv3682
Rv1816	Rv0001
Rv1816	Rv0232
Rv1816	Rv0233
Rv1816	Rv0244c
Rv1816	Rv0280
Rv1816	Rv0331
Rv1816	Rv0350
Rv1816	Rv0351
Rv1816	Rv0633c
Rv1816	Rv0824c
Rv1816	Rv1216c
Rv1816	Rv1217c
Rv1816	Rv1218c
Rv1816	Rv1219c
Rv1816	Rv1241
Rv1816	Rv1242
Rv1816	Rv1297
Rv1816	Rv1375
Rv1816	Rv1376
Rv1816	Rv1774
Rv1816	Rv1775
Rv1816	Rv1962c
Rv1816	Rv2011c
Rv1816	Rv2034
Rv1816	Rv2035
Rv1816	Rv2036
Rv1816	Rv2336
Rv1816	Rv2709
Rv1816	Rv2780
Rv1816	Rv2990c
Rv1816	Rv3049c
Rv1816	Rv3177
Rv1816	Rv3225c
Rv1816	Rv3229c
Rv1816	Rv3260c
Rv1816	Rv3269
Rv1816	Rv3270
Rv1816	Rv3290c
Rv1816	Rv3504
Rv1816	Rv3587c
Rv1816	Rv3597c
Rv1816	Rv3616c
Rv1816	Rv3661
Rv1816	Rv3682
Rv1816	Rv3728
Rv1816	Rv3827c
Rv1816	Rv3828c
Rv1816	Rv3829c
Rv1830	Rv0244c
Rv1830	Rv0280
Rv1830	Rv0350
Rv1830	Rv0351
Rv1830	Rv0368c
Rv1830	Rv0369c
Rv1830	Rv0418
Rv1830	Rv0430
Rv1830	Rv0576
Rv1830	Rv0577
Rv1830	Rv0698
Rv1830	Rv0824c
Rv1830	Rv1216c
Rv1830	Rv1217c
Rv1830	Rv1218c
Rv1830	Rv1219c
Rv1830	Rv1297
Rv1830	Rv1486c
Rv1830	Rv1682
Rv1830	Rv1986
Rv1830	Rv1989c
Rv1830	Rv1990c
Rv1830	Rv2075c
Rv1830	Rv2237
Rv1830	Rv2307D
Rv1830	Rv2386c
Rv1830	Rv2775
Rv1830	Rv2990c
Rv1830	Rv3029c
Rv1830	Rv3160c
Rv1830	Rv3161c
Rv1830	Rv3174
Rv1830	Rv3175
Rv1830	Rv3176c
Rv1830	Rv3177
Rv1830	Rv3188
Rv1830	Rv3189
Rv1830	Rv3290c
Rv1830	Rv3293
Rv1830	Rv3492c
Rv1830	Rv3493c
Rv1830	Rv3494c
Rv1830	Rv3495c
Rv1830	Rv3496c
Rv1830	Rv3497c
Rv1830	Rv3498c
Rv1830	Rv3499c
Rv1830	Rv3500c
Rv1830	Rv3776
Rv1830	Rv3827c
Rv1830	Rv3828c
Rv1830	Rv3829c
Rv1909c	Rv1625c
Rv1909c	Rv1702c
Rv1909c	Rv3021c
Rv1909c	Rv3022A
Rv1909c	Rv3022c
Rv1931c	Rv0001
Rv1931c	Rv0067c
Rv1931c	Rv0105c
Rv1931c	Rv0276
Rv1931c	Rv0280
Rv1931c	Rv0700
Rv1931c	Rv0701
Rv1931c	Rv0702
Rv1931c	Rv0703
Rv1931c	Rv0790c
Rv1931c	Rv0791c
Rv1931c	Rv0792c
Rv1931c	Rv0793
Rv1931c	Rv0837c
Rv1931c	Rv0847
Rv1931c	Rv1216c
Rv1931c	Rv1217c
Rv1931c	Rv1218c
Rv1931c	Rv1219c
Rv1931c	Rv1665
Rv1931c	Rv1702c
Rv1931c	Rv1707
Rv1931c	Rv1708
Rv1931c	Rv1709
Rv1931c	Rv1710
Rv1931c	Rv1711
Rv1931c	Rv1712
Rv1931c	Rv1713
Rv1931c	Rv1774
Rv1931c	Rv1775
Rv1931c	Rv1962c
Rv1931c	Rv2011c
Rv1931c	Rv2034
Rv1931c	Rv2035
Rv1931c	Rv2036
Rv1931c	Rv2516c
Rv1931c	Rv2517c
Rv1931c	Rv2617c
Rv1931c	Rv2780
Rv1931c	Rv3049c
Rv1931c	Rv3174
Rv1931c	Rv3175
Rv1931c	Rv3176c
Rv1931c	Rv3260c
Rv1931c	Rv3290c
Rv1931c	Rv3394c
Rv1931c	Rv3395c
Rv1931c	Rv3504
Rv1931c	Rv3587c
Rv1931c	Rv3597c
Rv1931c	Rv3616c
Rv1931c	Rv3661
Rv1931c	Rv3682
Rv1931c	Rv3827c
Rv1931c	Rv3828c
Rv1931c	Rv3829c
Rv1956	Rv0030
Rv1956	Rv0232
Rv1956	Rv0233
Rv1956	Rv0276
Rv1956	Rv0280
Rv1956	Rv0282
Rv1956	Rv0283
Rv1956	Rv0284
Rv1956	Rv0285
Rv1956	Rv0286
Rv1956	Rv0474
Rv1956	Rv0700
Rv1956	Rv0701
Rv1956	Rv0702
Rv1956	Rv0703
Rv1956	Rv0768
Rv1956	Rv0824c
Rv1956	Rv1049
Rv1956	Rv1216c
Rv1956	Rv1217c
Rv1956	Rv1218c
Rv1956	Rv1219c
Rv1956	Rv1297
Rv1956	Rv1375
Rv1956	Rv1376
Rv1956	Rv1646
Rv1956	Rv1682
Rv1956	Rv1714
Rv1956	Rv1715
Rv1956	Rv1716
Rv1956	Rv1717
Rv1956	Rv1962c
Rv1956	Rv2336
Rv1956	Rv2498c
Rv1956	Rv2499c
Rv1956	Rv2500c
Rv1956	Rv2501c
Rv1956	Rv2502c
Rv1956	Rv2503c
Rv1956	Rv2504c
Rv1956	Rv2516c
Rv1956	Rv2517c
Rv1956	Rv2525c
Rv1956	Rv2579
Rv1956	Rv2617c
Rv1956	Rv2641
Rv1956	Rv2780
Rv1956	Rv2826c
Rv1956	Rv2827c
Rv1956	Rv2990c
Rv1956	Rv3174
Rv1956	Rv3175
Rv1956	Rv3176c
Rv1956	Rv3177
Rv1956	Rv3229c
Rv1956	Rv3260c
Rv1956	Rv3290c
Rv1956	Rv3504
Rv1956	Rv3597c
Rv1956	Rv3661
Rv1956	Rv3682
Rv1956	Rv3776
Rv1956	Rv3827c
Rv1956	Rv3828c
Rv1956	Rv3829c
Rv1956	Rv3839
Rv1963c	Rv1682
Rv1963c	Rv2498c
Rv1963c	Rv2499c
Rv1963c	Rv2500c
Rv1963c	Rv2501c
Rv1963c	Rv2502c
Rv1963c	Rv2503c
Rv1963c	Rv2504c
Rv1963c	Rv2579
Rv1963c	Rv3728
Rv1985c	Rv0022c
Rv1985c	Rv0023
Rv1985c	Rv0024
Rv1985c	Rv0030
Rv1985c	Rv0198c
Rv1985c	Rv0232
Rv1985c	Rv0233
Rv1985c	Rv0244c
Rv1985c	Rv0280
Rv1985c	Rv0282
Rv1985c	Rv0283
Rv1985c	Rv0284
Rv1985c	Rv0285
Rv1985c	Rv0286
